user_id,talk_id,view_time
3430,10581,9/13/2016 13:06
3430,10585,9/13/2016 13:08
3430,10492,9/13/2016 13:11
3430,10626,9/13/2016 13:12
3430,10651,9/21/2016 20:44
3430,10636,9/22/2016 15:03
3430,10620,9/26/2016 14:30
3430,10572,9/26/2016 14:30
3430,10681,9/26/2016 14:39
3430,10620,9/28/2016 10:40
3430,10636,9/28/2016 10:43
3430,10620,9/29/2016 15:43
3430,10620,10/19/2016 13:14
3431,10556,9/2/2016 11:17
3431,10562,9/7/2016 13:50
3431,10578,9/7/2016 16:11
3431,10505,9/7/2016 16:17
3431,10503,9/7/2016 16:19
3431,10533,9/7/2016 16:19
3431,10585,9/7/2016 16:21
3431,10551,9/7/2016 16:25
3431,10581,9/7/2016 16:30
3431,10570,9/7/2016 16:32
3431,10570,9/7/2016 16:32
3431,10591,9/7/2016 16:35
3431,10562,9/7/2016 18:01
3431,10562,9/8/2016 9:28
3431,10523,9/8/2016 11:15
3431,10525,9/11/2016 22:30
3431,10581,9/11/2016 22:33
3431,10592,9/11/2016 22:35
3431,10592,9/11/2016 22:35
3431,10618,9/11/2016 22:37
3431,10554,9/11/2016 22:37
3431,10578,9/11/2016 22:38
3431,10551,9/11/2016 22:39
3431,10613,9/18/2016 10:22
3431,10630,9/18/2016 10:22
3431,10636,9/18/2016 10:24
3431,10626,9/18/2016 10:26
3431,10630,9/18/2016 10:28
3431,10646,9/18/2016 10:28
3431,10645,9/18/2016 10:29
3431,10515,9/18/2016 10:29
3431,10550,9/18/2016 10:31
3431,10630,9/18/2016 10:32
3431,10613,9/18/2016 10:32
3431,10662,9/20/2016 19:14
3431,10662,9/20/2016 19:14
3431,10665,9/20/2016 19:25
3431,10636,9/20/2016 19:25
3431,10636,9/23/2016 10:31
3431,10636,9/23/2016 10:33
3431,10607,9/23/2016 10:34
3431,10641,9/23/2016 10:37
3431,10636,9/23/2016 15:29
3431,10665,9/23/2016 15:31
3431,10636,9/23/2016 17:08
3431,10636,9/24/2016 10:58
3431,10683,9/24/2016 11:00
3431,10676,9/24/2016 11:00
3431,10681,9/24/2016 11:02
3431,10564,9/24/2016 11:03
3431,10616,9/24/2016 11:03
3431,10617,9/24/2016 11:04
3431,10683,9/24/2016 11:05
3431,10583,9/24/2016 11:06
3431,10620,9/24/2016 11:07
3431,10591,9/24/2016 11:07
3431,10620,9/30/2016 13:41
3431,10620,10/1/2016 15:23
3432,10552,9/1/2016 23:31
3432,10544,9/1/2016 23:32
3432,10527,9/1/2016 23:33
3432,10559,9/1/2016 23:35
3432,10559,9/1/2016 23:37
3432,10551,9/1/2016 23:38
3432,10559,9/3/2016 19:42
3432,10559,9/3/2016 19:43
3432,10559,9/5/2016 14:05
3432,10559,9/5/2016 14:07
3432,10552,9/5/2016 14:07
3432,10552,9/7/2016 2:17
3432,10559,9/7/2016 11:03
3432,10505,9/7/2016 11:03
3432,10589,9/7/2016 13:24
3432,10589,9/7/2016 13:25
3432,10525,9/7/2016 13:27
3432,10558,9/8/2016 9:38
3432,10525,9/8/2016 11:59
3432,10525,9/8/2016 11:59
3432,10525,9/8/2016 12:03
3432,10559,9/8/2016 15:14
3432,10559,9/8/2016 15:16
3432,10559,9/8/2016 15:16
3432,10525,9/8/2016 15:24
3432,10559,9/10/2016 14:43
3432,10551,9/10/2016 14:44
3432,10603,9/10/2016 14:46
3432,10606,9/10/2016 14:54
3432,10616,9/10/2016 14:54
3432,10603,9/10/2016 14:55
3432,10616,9/10/2016 14:56
3432,10559,9/10/2016 14:58
3432,10616,9/10/2016 14:58
3432,10616,9/10/2016 14:58
3432,10559,9/10/2016 14:59
3432,10578,9/10/2016 15:00
3432,10555,9/10/2016 15:02
3432,10616,9/11/2016 17:28
3432,10597,9/11/2016 17:29
3432,10610,9/11/2016 22:57
3432,10525,9/12/2016 18:52
3432,10525,9/12/2016 19:09
3432,10525,9/12/2016 19:17
3432,10555,9/12/2016 19:34
3432,10525,9/12/2016 20:28
3432,10626,9/14/2016 20:34
3432,10570,9/14/2016 20:35
3432,10604,9/14/2016 20:37
3432,10604,9/14/2016 20:37
3432,10604,9/14/2016 20:38
3432,10599,9/14/2016 20:38
3432,10603,9/14/2016 20:40
3432,10637,9/15/2016 13:47
3432,10555,9/15/2016 13:48
3432,10555,9/15/2016 13:49
3432,10580,9/15/2016 13:52
3432,10570,9/16/2016 12:23
3432,10580,9/16/2016 12:23
3432,10616,9/17/2016 22:56
3432,10630,9/17/2016 22:59
3432,10582,9/17/2016 23:18
3432,10514,9/17/2016 23:22
3432,10504,9/17/2016 23:26
3432,10635,9/18/2016 20:02
3432,10635,9/18/2016 20:03
3432,10635,9/18/2016 20:06
3432,10635,9/18/2016 20:24
3432,10631,9/19/2016 12:35
3432,10580,9/19/2016 12:37
3432,10635,9/19/2016 12:37
3432,10492,9/19/2016 12:38
3432,10580,9/19/2016 12:38
3432,10636,9/19/2016 12:39
3432,10641,9/19/2016 12:40
3432,10631,9/19/2016 12:40
3432,10631,9/19/2016 12:41
3432,10631,9/19/2016 12:41
3432,10635,9/19/2016 12:43
3432,10635,9/19/2016 12:43
3432,10662,9/19/2016 12:44
3432,10626,9/19/2016 12:44
3432,10626,9/19/2016 12:45
3432,10626,9/19/2016 12:45
3432,10626,9/19/2016 12:45
3432,10647,9/19/2016 12:46
3432,10630,9/19/2016 12:47
3432,10630,9/19/2016 12:48
3432,10626,9/19/2016 12:50
3432,10626,9/19/2016 12:53
3432,10660,9/19/2016 12:56
3432,10660,9/19/2016 13:03
3432,10616,9/19/2016 22:35
3432,10662,9/20/2016 22:21
3432,10630,9/20/2016 22:21
3432,10504,9/21/2016 13:37
3432,10676,9/22/2016 12:03
3432,10676,9/22/2016 12:04
3432,10646,9/22/2016 15:54
3432,10676,9/22/2016 23:55
3432,10665,9/22/2016 23:58
3432,10681,9/23/2016 0:02
3432,10616,9/23/2016 0:13
3432,10676,9/23/2016 14:22
3432,10683,9/24/2016 12:29
3432,10616,9/24/2016 12:31
3432,10616,9/24/2016 12:31
3432,10616,9/24/2016 12:31
3432,10620,9/24/2016 12:32
3432,10616,9/24/2016 12:36
3432,10525,9/24/2016 12:38
3432,10631,9/24/2016 12:38
3432,10683,9/25/2016 18:50
3432,10690,9/25/2016 18:52
3432,10572,9/25/2016 18:52
3432,10683,9/25/2016 18:53
3432,10616,9/25/2016 18:54
3432,10616,9/25/2016 18:54
3432,10683,9/25/2016 20:33
3432,10646,9/26/2016 11:38
3432,10661,9/26/2016 11:43
3432,10698,9/26/2016 11:45
3432,10616,9/26/2016 11:49
3432,10698,9/26/2016 14:13
3432,10683,9/26/2016 20:05
3432,10690,9/26/2016 20:18
3432,10703,9/26/2016 20:23
3432,10682,9/26/2016 20:25
3432,10703,9/26/2016 20:36
3432,10616,9/27/2016 14:40
3432,10583,9/27/2016 16:01
3432,10703,9/27/2016 21:53
3432,10703,9/27/2016 21:54
3432,10703,9/27/2016 21:54
3432,10703,9/28/2016 11:01
3432,10616,9/29/2016 11:34
3432,10616,9/29/2016 16:13
3432,10616,10/10/2016 21:24
3437,10534,9/1/2016 9:21
3437,10548,9/1/2016 15:09
3437,10553,9/1/2016 15:09
3437,10527,9/1/2016 16:32
3437,10546,9/1/2016 16:33
3437,10541,9/1/2016 16:35
3437,10524,9/1/2016 16:39
3437,10527,9/2/2016 14:55
3437,10546,9/2/2016 17:46
3437,10527,9/4/2016 16:45
3437,10527,9/4/2016 16:46
3437,10548,9/4/2016 16:49
3437,10553,9/4/2016 16:49
3437,10574,9/5/2016 19:06
3437,10574,9/5/2016 20:20
3437,10578,9/6/2016 10:19
3437,10578,9/6/2016 10:49
3437,10502,9/6/2016 15:11
3437,10551,9/6/2016 15:12
3437,10574,9/6/2016 15:13
3437,10522,9/6/2016 21:08
3437,10596,9/7/2016 16:55
3437,10589,9/8/2016 7:49
3437,10599,9/8/2016 9:04
3437,10534,9/9/2016 14:34
3437,10574,9/9/2016 17:02
3437,10581,9/9/2016 17:02
3437,10618,9/11/2016 8:57
3437,10610,9/11/2016 21:19
3437,10619,9/12/2016 8:00
3437,10620,9/12/2016 8:01
3437,10625,9/12/2016 14:42
3437,10626,9/12/2016 14:42
3437,10578,9/12/2016 20:58
3437,10564,9/13/2016 9:20
3437,10619,9/20/2016 7:47
3437,10665,9/20/2016 21:06
3437,10684,9/28/2016 15:51
3438,10555,9/2/2016 1:42
3438,10555,9/2/2016 1:45
3438,10555,9/2/2016 1:47
3438,10555,9/2/2016 1:47
3438,10555,9/2/2016 1:48
3438,10555,9/2/2016 1:51
3438,10552,9/2/2016 1:51
3438,10552,9/2/2016 1:59
3438,10555,9/2/2016 2:00
3438,10552,9/2/2016 11:26
3438,10555,9/2/2016 11:27
3438,10523,9/2/2016 11:28
3438,10555,9/2/2016 11:29
3438,10555,9/2/2016 16:06
3438,10552,9/2/2016 16:38
3438,10555,9/6/2016 0:43
3438,10552,9/6/2016 1:08
3438,10584,9/7/2016 15:42
3438,10567,9/7/2016 15:43
3438,10528,9/7/2016 15:44
3438,10532,9/7/2016 15:48
3438,10502,9/7/2016 15:48
3438,10594,9/7/2016 16:06
3438,10594,9/7/2016 16:19
3438,10528,9/7/2016 16:20
3438,10555,9/7/2016 16:26
3438,10502,9/8/2016 23:40
3438,10555,9/8/2016 23:48
3438,10502,9/8/2016 23:51
3438,10594,9/8/2016 23:51
3438,10502,9/9/2016 9:44
3438,10578,9/13/2016 16:39
3438,10623,9/13/2016 16:39
3438,10594,9/13/2016 16:45
3438,10555,9/15/2016 14:08
3438,10555,9/15/2016 14:09
3438,10570,9/15/2016 14:15
3438,10578,9/15/2016 14:16
3438,10623,9/15/2016 14:17
3438,10637,9/15/2016 14:17
3438,10570,9/15/2016 14:33
3438,10555,9/15/2016 16:51
3438,10637,9/15/2016 22:02
3438,10570,9/15/2016 22:02
3438,10623,9/15/2016 22:02
3438,10555,9/15/2016 22:07
3438,10637,9/16/2016 11:39
3438,10594,9/16/2016 11:41
3438,10555,9/16/2016 11:41
3438,10637,9/16/2016 16:04
3438,10591,9/16/2016 16:06
3438,10555,9/21/2016 15:13
3438,10636,9/21/2016 15:14
3438,10619,9/21/2016 15:14
3438,10676,9/21/2016 15:33
3438,10676,9/22/2016 17:18
3438,10619,9/22/2016 17:21
3438,10662,9/22/2016 21:55
3438,10676,9/22/2016 21:55
3438,10676,9/23/2016 12:09
3438,10619,9/23/2016 12:09
3438,10681,9/23/2016 14:16
3438,10676,9/23/2016 14:16
3438,10619,9/23/2016 14:16
3438,10619,9/23/2016 15:53
3438,10676,9/23/2016 17:01
3438,10676,9/28/2016 15:24
3438,10564,9/28/2016 15:27
3438,10606,9/28/2016 16:44
3438,10624,9/28/2016 16:59
3438,10474,9/28/2016 17:09
3438,10600,9/28/2016 17:09
3438,10523,9/28/2016 17:09
3438,10634,9/28/2016 17:13
3438,10662,9/28/2016 17:13
3438,10564,9/28/2016 17:13
3438,10564,9/28/2016 17:14
3438,10676,9/28/2016 17:15
3438,10682,9/28/2016 17:16
3438,10665,9/28/2016 17:18
3438,10680,9/28/2016 22:43
3438,10616,9/28/2016 22:43
3438,10682,9/28/2016 22:50
3438,10620,9/28/2016 22:50
3438,10591,9/28/2016 22:50
3438,10703,9/28/2016 22:57
3438,10616,9/28/2016 22:58
3438,10563,9/28/2016 22:58
3438,10682,9/30/2016 10:46
3438,10591,9/30/2016 10:47
3438,10682,9/30/2016 11:32
3438,10591,9/30/2016 11:49
3438,10591,9/30/2016 12:56
3438,10591,9/30/2016 13:21
3438,10591,9/30/2016 15:36
3438,10555,10/3/2016 17:33
3438,10676,10/3/2016 17:34
3438,10676,10/5/2016 15:47
3438,10555,10/5/2016 15:51
3438,10594,10/5/2016 15:52
3438,10555,10/7/2016 1:48
3438,10594,10/7/2016 1:48
3438,10676,10/7/2016 1:49
3438,10676,10/7/2016 1:50
3438,10619,10/18/2016 15:20
3438,10570,11/3/2016 22:49
3438,10570,11/3/2016 22:49
3438,10619,11/3/2016 22:50
3438,10619,11/3/2016 22:50
3441,10523,9/2/2016 16:31
3441,10552,9/4/2016 16:29
3441,10562,9/5/2016 20:26
3441,10546,9/5/2016 20:27
3441,10558,9/7/2016 13:46
3441,10603,9/13/2016 17:26
3441,10599,9/13/2016 17:26
3441,10578,9/13/2016 17:27
3441,10603,9/13/2016 18:18
3441,10654,9/18/2016 17:06
3441,10607,9/18/2016 17:27
3441,10634,9/18/2016 23:16
3441,10657,9/18/2016 23:16
3441,10635,9/18/2016 23:17
3441,10589,9/19/2016 10:24
3441,10589,9/19/2016 10:30
3441,10665,9/21/2016 14:36
3441,10635,9/27/2016 11:22
3442,10510,9/3/2016 1:19
3442,10510,9/7/2016 13:06
3442,10510,9/8/2016 10:40
3442,10510,9/8/2016 11:35
3442,10510,9/13/2016 12:36
3442,10627,9/20/2016 11:10
3442,10591,9/20/2016 11:14
3442,10592,9/20/2016 11:27
3442,10637,9/20/2016 13:32
3442,10570,9/20/2016 13:32
3442,10637,9/20/2016 13:33
3442,10637,9/20/2016 13:48
3442,10698,9/26/2016 14:32
3442,10698,9/28/2016 11:28
3442,10689,10/1/2016 20:20
3442,10636,10/1/2016 20:41
3444,10570,9/4/2016 15:31
3444,10541,9/6/2016 10:10
3444,10523,9/6/2016 10:11
3444,10534,9/8/2016 16:13
3444,10610,9/12/2016 9:23
3444,10525,9/12/2016 9:34
3444,10610,9/12/2016 15:23
3444,10636,9/15/2016 13:28
3444,10550,9/23/2016 12:31
3444,10676,9/24/2016 19:56
3444,10636,9/26/2016 14:02
3444,10698,9/26/2016 14:14
3444,10698,9/26/2016 15:27
3444,10636,10/3/2016 19:51
3444,10636,10/3/2016 21:36
3447,10657,9/21/2016 22:25
3447,10492,9/21/2016 22:26
3447,10514,9/21/2016 22:28
3447,10631,9/21/2016 22:28
3447,10665,9/21/2016 22:29
3447,10522,9/21/2016 22:31
3447,10694,9/27/2016 20:56
3447,10591,9/27/2016 22:23
3447,10694,10/22/2016 23:49
3449,10610,9/11/2016 14:38
3449,10503,9/11/2016 14:38
3449,10633,9/14/2016 21:11
3449,10585,9/14/2016 21:12
3449,10600,9/14/2016 21:12
3449,10557,9/14/2016 21:12
3449,10603,9/14/2016 21:13
3449,10578,9/14/2016 21:13
3449,10603,9/14/2016 21:32
3449,10603,9/14/2016 21:32
3449,10603,9/14/2016 21:37
3449,10635,9/14/2016 22:09
3449,10585,9/15/2016 11:01
3449,10635,9/16/2016 12:32
3449,10585,9/17/2016 13:07
3449,10585,9/17/2016 19:19
3449,10676,9/21/2016 19:02
3449,10603,9/26/2016 13:01
3449,10698,9/26/2016 23:40
3449,10681,9/26/2016 23:40
3449,10664,9/26/2016 23:41
3449,10572,9/27/2016 18:25
3449,10564,9/27/2016 18:25
3449,10681,9/27/2016 18:25
3449,10620,9/27/2016 18:25
3449,10583,9/27/2016 18:25
3449,10616,9/28/2016 23:50
3449,10616,9/28/2016 23:52
3449,10620,9/30/2016 13:57
3449,10603,10/2/2016 20:47
3449,10603,10/3/2016 12:56
3449,10603,10/4/2016 15:17
3449,10603,10/4/2016 15:18
3449,10603,10/11/2016 18:07
3449,10603,10/18/2016 15:48
3449,10603,10/18/2016 21:29
3450,10665,9/20/2016 16:55
3450,10665,9/22/2016 16:27
3450,10665,9/22/2016 17:44
3450,10665,9/22/2016 22:38
3450,10665,9/27/2016 11:20
3450,10681,9/27/2016 14:49
3450,10572,9/27/2016 15:11
3450,10701,9/27/2016 15:11
3450,10700,9/27/2016 15:12
3451,10634,9/14/2016 0:53
3453,10666,9/19/2016 11:42
3453,10666,9/19/2016 11:56
3453,10666,9/20/2016 14:38
3453,10666,9/21/2016 9:19
3453,10672,9/21/2016 9:21
3453,10666,9/21/2016 9:22
3453,10672,9/21/2016 9:22
3453,10666,9/21/2016 9:23
3453,10672,9/22/2016 8:35
3453,10672,9/22/2016 8:44
3453,10672,9/22/2016 8:49
3456,10702,9/28/2016 20:40
3456,10591,9/28/2016 20:42
3456,10583,9/28/2016 21:17
